Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2021,26,Aguascalientes,18,96,336,608,0,17,9,27,1,2,4,9
2021,26,Baja California,148,785,1763,1564,16,79,58,67,1,15,36,36
2021,26,Baja California Sur,24,175,291,305,0,14,4,9,0,1,2,3
2021,26,Campeche,20,144,349,421,0,18,11,25,0,11,7,13
2021,26,Coahuila,36,199,573,573,1,39,21,88,0,23,7,27
2021,26,Colima,29,120,407,467,11,72,67,134,2,7,17,43
2021,26,Chiapas,32,175,602,427,5,48,37,41,1,13,8,14
2021,26,Chihuahua,122,837,2320,3416,8,81,71,179,4,29,28,84
2021,26,Ciudad de México,411,2004,5259,5708,7,68,66,196,1,14,25,52
2021,26,Durango,58,343,1009,1821,3,34,27,60,0,6,7,20
2021,26,Guanajuato,78,418,1326,1191,3,42,21,38,2,5,14,11
2021,26,Guerrero,38,144,553,570,4,16,22,24,0,6,8,7
2021,26,Hidalgo,53,214,811,893,1,37,20,34,0,5,2,27
2021,26,Jalisco,211,1150,3096,3676,13,131,97,239,5,41,56,98
2021,26,México,168,1011,2692,2601,9,89,71,167,2,15,21,37
2021,26,Michoacán,60,440,1096,1454,5,48,42,122,0,8,14,64
2021,26,Morelos,48,254,803,1008,4,32,43,85,0,7,4,16
2021,26,Nayarit,51,326,826,2057,1,21,22,23,2,13,10,12
2021,26,Nuevo León,66,427,1070,1554,5,51,40,116,1,20,33,53
2021,26,Oaxaca,21,147,326,616,5,17,29,62,0,2,6,18
2021,26,Puebla,59,392,867,1169,1,31,20,86,0,1,7,16
2021,26,Querétaro,18,72,289,269,1,11,6,24,0,1,2,14
2021,26,Quintana Roo,23,146,524,607,1,6,8,7,2,4,1,1
2021,26,San Luis Potosí,38,259,708,1015,3,27,23,88,2,9,14,22
2021,26,Sinaloa,87,369,1266,1637,10,80,75,162,5,30,27,86
2021,26,Sonora,60,429,1129,696,3,52,37,62,5,32,26,29
2021,26,Tabasco,40,208,588,959,4,24,18,52,0,9,14,30
2021,26,Tamaulipas,89,555,1224,1900,3,50,36,77,1,12,20,39
2021,26,Tlaxcala,14,150,318,300,4,19,11,32,0,2,1,7
2021,26,Veracruz,137,749,2026,2254,14,147,125,224,5,28,38,66
2021,26,Yucatán,29,164,514,558,0,25,22,20,1,0,11,11
2021,26,Zacatecas,24,162,577,789,0,6,0,18,0,2,3,9
