Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,24,Aguascalientes,40,180,518,487,3,20,15,24,2,2,13,6
2023,24,Baja California,111,637,1399,1891,4,44,70,87,1,12,32,55
2023,24,Baja California Sur,22,292,428,757,2,14,10,33,0,5,5,3
2023,24,Campeche,44,197,503,501,2,21,10,38,1,7,7,16
2023,24,Coahuila,72,490,1051,1147,3,41,44,107,3,13,20,52
2023,24,Colima,39,236,583,522,3,63,73,146,1,11,33,41
2023,24,Chiapas,67,241,816,954,4,54,41,66,0,8,20,22
2023,24,Chihuahua,159,881,2489,3411,9,87,67,201,1,31,45,76
2023,24,Ciudad de México,582,2815,7645,9575,8,66,62,205,3,13,25,43
2023,24,Durango,96,507,1647,1495,5,92,74,113,1,8,21,24
2023,24,Guanajuato,128,559,2491,2195,3,58,45,73,7,18,19,14
2023,24,Guerrero,98,423,1185,928,1,36,36,72,1,5,13,19
2023,24,Hidalgo,74,234,1163,1196,0,23,20,38,0,7,8,14
2023,24,Jalisco,232,1370,3422,4394,32,215,207,363,7,62,68,105
2023,24,México,308,1692,4731,5469,18,157,138,236,6,37,52,81
2023,24,Michoacán,115,485,1493,1433,4,59,49,105,0,16,13,37
2023,24,Morelos,62,384,1241,1316,8,83,93,132,1,7,15,12
2023,24,Nayarit,64,374,985,1353,2,13,18,52,0,7,13,19
2023,24,Nuevo León,105,709,1837,2100,4,66,53,99,1,14,35,63
2023,24,Oaxaca,61,355,810,908,4,48,37,95,1,11,15,38
2023,24,Puebla,77,527,1313,1909,8,34,44,92,0,7,9,14
2023,24,Querétaro,13,113,287,335,0,11,6,14,0,3,4,8
2023,24,Quintana Roo,31,132,452,797,3,22,14,27,0,3,3,11
2023,24,San Luis Potosí,83,322,952,1006,9,46,44,50,1,6,17,17
2023,24,Sinaloa,104,484,1433,1693,15,102,120,221,5,36,50,73
2023,24,Sonora,84,375,1204,1200,9,35,38,79,1,16,31,40
2023,24,Tabasco,118,912,1953,1105,5,70,53,81,0,17,7,13
2023,24,Tamaulipas,90,539,1302,1791,10,100,77,232,2,29,43,75
2023,24,Tlaxcala,27,139,389,527,2,16,20,27,1,1,2,4
2023,24,Veracruz,146,817,2465,3114,19,194,171,348,2,47,49,86
2023,24,Yucatán,91,260,816,1097,3,32,25,101,1,4,14,44
2023,24,Zacatecas,56,190,628,785,0,8,1,10,0,2,1,5
