Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,22,Aguascalientes,35,181,444,735,5,24,11,37,0,4,5,11
2019,22,Baja California,87,522,1282,1954,6,58,59,80,4,27,47,39
2019,22,Baja California Sur,17,92,240,324,3,17,7,12,0,1,0,6
2019,22,Campeche,21,135,315,631,0,9,8,28,2,8,7,9
2019,22,Coahuila,46,166,479,441,4,65,49,23,4,14,27,8
2019,22,Colima,39,154,584,563,1,15,21,46,0,1,1,22
2019,22,Chiapas,20,141,386,675,3,41,27,83,0,7,15,24
2019,22,Chihuahua,179,1326,3102,4014,12,118,103,227,7,38,75,83
2019,22,Ciudad de México,462,2271,6118,7105,53,496,454,223,2,28,55,86
2019,22,Durango,131,477,1590,1832,6,38,45,111,1,8,20,28
2019,22,Guanajuato,82,271,972,1245,6,43,32,64,2,10,16,19
2019,22,Guerrero,23,147,559,654,1,21,21,42,0,2,7,16
2019,22,Hidalgo,66,239,812,915,3,18,31,57,1,12,16,17
2019,22,Jalisco,173,1029,2630,4464,13,156,136,369,4,26,74,123
2019,22,México,153,780,2460,3761,12,129,114,163,0,19,34,40
2019,22,Michoacán,61,390,947,1759,10,54,45,122,3,17,35,39
2019,22,Morelos,59,198,774,938,9,63,44,119,1,14,16,22
2019,22,Nayarit,57,353,866,710,2,29,11,43,2,14,28,46
2019,22,Nuevo León,118,519,1387,1392,7,70,65,130,4,30,38,65
2019,22,Oaxaca,21,144,440,575,3,32,46,58,0,11,16,16
2019,22,Puebla,63,360,797,830,1,23,35,100,1,6,8,19
2019,22,Querétaro,28,92,313,353,0,10,15,26,0,8,6,16
2019,22,Quintana Roo,53,122,493,387,2,11,5,45,0,4,6,8
2019,22,San Luis Potosí,72,321,926,1422,1,29,25,106,2,12,13,16
2019,22,Sinaloa,102,414,1343,2034,7,85,117,206,4,38,61,91
2019,22,Sonora,62,195,726,854,8,60,41,106,5,19,29,40
2019,22,Tabasco,59,171,637,676,3,35,20,42,0,17,24,19
2019,22,Tamaulipas,88,619,1436,2480,10,70,61,174,5,32,40,88
2019,22,Tlaxcala,25,58,231,262,0,26,10,28,0,2,3,6
2019,22,Veracruz,155,782,2273,2527,13,153,137,290,13,40,71,71
2019,22,Yucatán,47,151,610,743,1,16,14,46,0,8,6,12
2019,22,Zacatecas,40,205,562,622,1,18,21,27,0,4,9,5
