Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,34,Aguascalientes,69,552,1410,1967,2,28,32,70,2,8,16,35
2017,34,Baja California,64,554,1806,1829,4,62,63,140,5,21,38,86
2017,34,Baja California Sur,30,148,516,537,1,11,13,31,1,8,10,14
2017,34,Campeche,20,234,582,797,3,11,15,48,0,5,8,18
2017,34,Coahuila,44,181,744,476,10,90,102,28,2,23,30,11
2017,34,Colima,18,217,581,745,2,38,35,90,0,10,7,12
2017,34,Chiapas,38,305,841,708,3,56,28,117,1,7,14,27
2017,34,Chihuahua,169,1719,4367,5421,14,139,155,348,4,61,79,161
2017,34,Ciudad de México,340,2227,6422,11416,8,101,117,428,2,20,41,126
2017,34,Durango,85,680,2236,2965,4,76,70,167,0,19,13,33
2017,34,Guanajuato,44,379,1443,1320,4,82,49,88,2,26,41,42
2017,34,Guerrero,24,315,962,1102,6,63,51,107,1,14,14,40
2017,34,Hidalgo,61,390,1203,1184,2,58,49,109,0,17,19,21
2017,34,Jalisco,258,1874,5242,5947,14,323,334,577,2,65,117,142
2017,34,México,195,1493,4824,5084,9,211,145,429,4,41,55,82
2017,34,Michoacán,91,756,2075,2041,3,81,89,154,3,19,17,29
2017,34,Morelos,31,397,1186,1136,6,62,57,166,0,11,31,29
2017,34,Nayarit,28,299,841,964,7,23,33,74,7,30,47,29
2017,34,Nuevo León,87,706,1889,2185,4,125,82,169,1,44,62,103
2017,34,Oaxaca,11,269,786,954,3,45,55,170,0,15,27,68
2017,34,Puebla,34,441,1189,1609,3,108,93,200,3,19,16,29
2017,34,Querétaro,17,118,479,691,4,30,15,59,0,5,3,17
2017,34,Quintana Roo,24,201,575,804,1,11,23,44,0,5,12,13
2017,34,San Luis Potosí,68,544,1620,2015,3,66,86,92,1,14,19,40
2017,34,Sinaloa,99,938,2628,2510,9,173,182,455,2,74,67,147
2017,34,Sonora,37,392,1300,1705,9,103,84,171,2,40,73,93
2017,34,Tabasco,22,248,753,892,1,57,29,63,0,17,5,20
2017,34,Tamaulipas,133,1178,2422,2876,4,99,103,192,4,57,81,105
2017,34,Tlaxcala,7,78,293,346,2,25,22,66,0,9,10,12
2017,34,Veracruz,112,841,2909,3127,20,230,213,386,2,55,62,110
2017,34,Yucatán,68,502,1217,806,3,33,28,64,1,11,26,40
2017,34,Zacatecas,27,239,832,694,1,17,14,33,0,3,4,12
