Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,22,Aguascalientes,32,153,454,439,2,17,13,24,1,2,10,5
2023,22,Baja California,101,572,1265,1734,3,42,65,81,2,12,31,55
2023,22,Baja California Sur,14,271,399,686,2,12,9,29,0,5,5,3
2023,22,Campeche,19,173,450,449,1,19,10,37,0,5,6,16
2023,22,Coahuila,67,441,930,975,0,37,39,81,0,11,18,21
2023,22,Colima,54,215,523,471,6,58,68,132,1,11,32,36
2023,22,Chiapas,60,212,725,870,7,50,37,58,0,8,19,20
2023,22,Chihuahua,157,794,2234,2988,13,78,59,179,5,31,42,69
2023,22,Ciudad de México,556,2544,6918,8877,8,60,53,186,2,12,21,36
2023,22,Durango,131,459,1483,1312,4,87,68,104,2,8,19,23
2023,22,Guanajuato,118,498,2291,1945,6,56,42,69,0,16,12,13
2023,22,Guerrero,78,376,1068,812,2,34,35,61,1,5,12,15
2023,22,Hidalgo,72,211,1026,923,1,23,19,34,0,7,8,14
2023,22,Jalisco,221,1253,3094,3887,21,194,180,335,8,57,59,100
2023,22,México,324,1510,4209,4856,10,133,129,213,2,32,47,71
2023,22,Michoacán,96,418,1281,1287,2,52,47,97,2,16,12,34
2023,22,Morelos,86,348,1129,1196,8,76,84,113,1,6,15,11
2023,22,Nayarit,79,341,918,1229,4,11,16,47,1,7,12,16
2023,22,Nuevo León,94,653,1666,1913,6,61,47,92,1,12,31,57
2023,22,Oaxaca,49,318,730,803,3,42,32,84,1,10,11,33
2023,22,Puebla,88,466,1174,1644,2,29,38,46,0,7,9,7
2023,22,Querétaro,19,103,263,306,2,11,5,11,2,3,4,8
2023,22,Quintana Roo,27,117,411,731,1,18,14,25,0,3,3,11
2023,22,San Luis Potosí,51,292,849,892,6,39,36,53,2,6,16,16
2023,22,Sinaloa,99,428,1293,1531,10,90,108,201,3,32,44,67
2023,22,Sonora,92,340,1085,1022,4,28,35,75,2,14,29,37
2023,22,Tabasco,157,831,1763,1010,5,62,48,74,0,15,7,12
2023,22,Tamaulipas,91,487,1175,1608,12,87,73,203,3,26,39,68
2023,22,Tlaxcala,19,127,350,471,1,15,19,24,0,0,2,4
2023,22,Veracruz,137,742,2289,2777,22,178,155,316,4,45,48,77
2023,22,Yucatán,60,220,700,929,1,29,22,94,0,4,13,41
2023,22,Zacatecas,39,172,562,689,0,8,1,9,0,2,1,5
