Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,11,Aguascalientes,25,85,235,302,1,5,2,13,1,4,1,6
2025,11,Baja California,117,362,662,1064,0,12,6,36,1,6,13,17
2025,11,Baja California Sur,16,40,101,193,4,7,4,18,0,3,2,4
2025,11,Campeche,31,105,237,291,6,16,11,28,0,5,3,7
2025,11,Coahuila,80,150,386,516,4,14,12,56,0,9,14,20
2025,11,Colima,52,187,327,637,8,29,23,63,0,3,4,14
2025,11,Chiapas,44,152,521,693,2,17,15,28,1,1,5,8
2025,11,Chihuahua,146,366,959,1725,12,47,53,113,2,13,25,34
2025,11,Ciudad de México,506,1183,3215,4770,4,22,19,84,0,3,7,17
2025,11,Durango,48,143,511,889,0,41,35,85,0,7,5,14
2025,11,Guanajuato,115,248,883,1260,4,20,25,32,1,4,7,13
2025,11,Guerrero,52,117,440,571,2,20,9,24,0,2,2,2
2025,11,Hidalgo,49,90,544,631,0,6,11,17,1,3,11,5
2025,11,Jalisco,264,544,1190,2004,25,80,76,154,7,20,28,25
2025,11,México,228,635,1565,2287,5,52,27,81,1,11,13,11
2025,11,Michoacán,131,387,971,1175,4,60,45,87,2,10,10,24
2025,11,Morelos,63,131,450,590,6,24,22,80,1,4,6,9
2025,11,Nayarit,67,250,505,574,1,4,4,5,2,6,12,7
2025,11,Nuevo León,175,314,867,1008,8,31,19,55,2,11,10,13
2025,11,Oaxaca,47,157,322,419,2,26,16,34,1,7,11,26
2025,11,Puebla,65,151,439,671,0,7,7,18,1,7,2,4
2025,11,Querétaro,25,59,209,305,1,4,3,17,1,0,1,4
2025,11,Quintana Roo,19,65,185,398,2,14,17,13,1,1,5,5
2025,11,San Luis Potosí,56,140,467,727,3,13,12,39,0,0,3,22
2025,11,Sinaloa,86,248,611,1303,19,59,60,97,4,15,17,42
2025,11,Sonora,66,154,416,726,6,13,5,32,4,6,8,18
2025,11,Tabasco,67,279,542,970,5,13,14,29,0,7,2,7
2025,11,Tamaulipas,53,132,417,836,9,43,40,87,4,6,15,38
2025,11,Tlaxcala,35,64,222,283,1,3,3,7,1,1,0,2
2025,11,Veracruz,164,326,979,1270,17,88,75,165,4,11,18,36
2025,11,Yucatán,81,221,620,710,0,14,11,20,0,1,2,10
2025,11,Zacatecas,42,78,287,443,0,2,3,3,0,1,2,2
