Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,34,Aguascalientes,26,263,658,1068,2,29,19,50,1,6,9,18
2024,34,Baja California,112,1125,2378,2945,1,54,38,157,0,19,29,70
2024,34,Baja California Sur,17,153,433,1055,1,19,18,37,1,4,6,11
2024,34,Campeche,32,259,668,935,1,49,27,49,1,10,4,20
2024,34,Coahuila,43,466,1166,2183,4,83,61,133,1,14,25,51
2024,34,Colima,48,638,1281,1472,7,113,77,205,0,9,13,49
2024,34,Chiapas,62,468,1640,1660,5,54,38,147,0,17,11,45
2024,34,Chihuahua,139,1416,3942,5051,14,188,156,245,2,40,69,119
2024,34,Ciudad de México,372,4344,11413,15492,3,141,123,218,2,17,48,53
2024,34,Durango,93,659,2038,3283,5,123,97,244,0,16,24,40
2024,34,Guanajuato,117,887,3134,4333,3,60,63,139,2,13,29,43
2024,34,Guerrero,73,490,1351,2298,3,50,43,101,0,10,13,24
2024,34,Hidalgo,61,338,1687,2155,1,29,27,56,1,9,11,19
2024,34,Jalisco,189,2077,4621,6705,15,239,209,627,3,43,78,170
2024,34,México,188,1742,5245,9776,11,143,122,540,2,18,22,152
2024,34,Michoacán,132,1263,3183,3023,11,145,128,155,0,11,39,46
2024,34,Morelos,74,427,1545,2194,9,103,99,254,0,12,18,29
2024,34,Nayarit,62,734,1421,1879,1,12,10,58,1,6,19,32
2024,34,Nuevo León,126,1016,2792,3589,5,112,72,178,2,25,45,71
2024,34,Oaxaca,36,451,828,1586,5,60,44,126,0,28,37,37
2024,34,Puebla,65,711,1837,2630,1,72,69,131,0,15,8,21
2024,34,Querétaro,23,171,648,560,1,22,11,21,0,4,4,13
2024,34,Quintana Roo,25,366,889,902,2,29,28,55,0,6,7,11
2024,34,San Luis Potosí,71,611,1718,1974,2,73,51,145,1,17,32,34
2024,34,Sinaloa,120,1022,2673,2784,8,160,139,327,0,46,60,137
2024,34,Sonora,97,628,1911,2317,2,59,43,112,0,13,38,54
2024,34,Tabasco,76,955,2170,4198,2,57,48,161,2,10,24,33
2024,34,Tamaulipas,59,644,1872,2783,14,150,119,245,3,47,68,104
2024,34,Tlaxcala,35,259,818,785,1,17,23,53,0,3,3,4
2024,34,Veracruz,132,970,3246,4817,16,267,228,557,3,38,54,143
2024,34,Yucatán,83,641,1874,1950,8,52,38,90,1,6,11,23
2024,34,Zacatecas,68,458,1452,1311,1,9,7,15,0,4,4,3
