Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,45,Aguascalientes,37,432,1094,1247,0,27,20,62,0,8,5,21
2025,45,Baja California,112,1368,3146,4522,0,61,59,122,0,17,38,67
2025,45,Baja California Sur,16,178,453,754,1,41,19,44,0,5,10,11
2025,45,Campeche,24,373,995,1236,1,72,36,94,0,10,8,18
2025,45,Coahuila,63,720,1769,2277,3,66,63,184,7,47,43,66
2025,45,Colima,67,841,1614,2452,3,88,80,251,2,18,26,31
2025,45,Chiapas,67,720,2589,2925,3,80,64,134,0,16,22,37
2025,45,Chihuahua,156,1818,4860,6947,8,175,214,436,2,69,123,153
2025,45,Ciudad de México,483,5587,15329,20371,4,112,94,326,2,30,44,82
2025,45,Durango,97,840,2815,3880,4,129,126,346,2,34,24,51
2025,45,Guanajuato,115,1120,3871,5343,4,111,117,161,3,19,44,55
2025,45,Guerrero,91,826,2358,2417,1,74,69,109,1,10,24,25
2025,45,Hidalgo,85,601,2436,2717,0,45,40,75,0,8,25,29
2025,45,Jalisco,273,2842,6156,9019,17,343,365,619,1,57,98,159
2025,45,México,236,2266,7090,9162,8,193,189,330,0,39,66,54
2025,45,Michoacán,135,1621,4398,6512,2,160,145,368,1,28,37,67
2025,45,Morelos,79,650,2164,2711,15,135,129,268,0,19,24,35
2025,45,Nayarit,163,1298,2473,3010,2,23,11,32,2,24,35,30
2025,45,Nuevo León,71,1438,4060,4818,4,135,105,236,5,44,67,96
2025,45,Oaxaca,52,849,1399,1838,3,79,70,137,0,27,36,77
2025,45,Puebla,66,689,1960,3351,1,64,67,160,0,9,15,31
2025,45,Querétaro,14,232,834,1118,1,17,21,38,0,5,4,11
2025,45,Quintana Roo,24,324,911,1618,1,43,55,79,0,4,13,20
2025,45,San Luis Potosí,51,639,1944,3004,6,52,43,159,0,2,6,57
2025,45,Sinaloa,101,1151,2846,4780,15,240,223,384,0,54,74,140
2025,45,Sonora,58,638,1943,3304,1,76,57,139,1,23,35,58
2025,45,Tabasco,69,1164,2516,4130,3,67,62,143,0,13,10,53
2025,45,Tamaulipas,63,708,2105,3255,4,171,165,370,2,34,54,153
2025,45,Tlaxcala,21,242,831,1423,1,9,16,51,0,4,1,6
2025,45,Veracruz,105,1282,4427,5585,16,387,293,680,4,38,57,117
2025,45,Yucatán,126,1116,3252,3468,4,87,68,127,0,7,8,28
2025,45,Zacatecas,62,479,1694,2470,2,19,21,20,0,5,5,12
