Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,50,Aguascalientes,29,392,1002,1698,1,39,30,81,1,9,14,26
2024,50,Baja California,81,1550,3422,4466,0,78,55,211,0,28,45,98
2024,50,Baja California Sur,13,209,597,1380,3,25,22,56,1,5,7,16
2024,50,Campeche,26,388,1024,1346,1,64,33,72,0,11,8,28
2024,50,Coahuila,48,730,1837,3274,2,119,98,203,1,36,50,88
2024,50,Colima,71,923,1831,2423,4,164,108,290,4,18,24,66
2024,50,Chiapas,57,744,2554,2525,5,83,70,201,0,23,15,58
2024,50,Chihuahua,154,2085,5576,7858,9,254,229,440,4,61,112,192
2024,50,Ciudad de México,358,6169,16215,23047,3,184,165,382,3,25,66,93
2024,50,Durango,103,1074,3434,4858,3,211,168,392,2,27,37,63
2024,50,Guanajuato,125,1291,4609,6243,5,88,88,210,1,21,41,70
2024,50,Guerrero,58,712,1946,3151,1,67,52,163,0,12,15,41
2024,50,Hidalgo,61,501,2542,3319,9,46,42,77,2,12,19,23
2024,50,Jalisco,134,3088,6817,10281,14,371,322,1113,1,58,113,260
2024,50,México,186,2524,7739,14509,4,185,175,899,4,25,38,261
2024,50,Michoacán,108,2008,5233,4813,13,224,206,232,0,19,50,76
2024,50,Morelos,52,642,2394,3172,3,142,140,362,6,19,26,45
2024,50,Nayarit,65,1128,2199,3255,0,17,17,113,1,13,25,61
2024,50,Nuevo León,102,1431,3930,5454,9,164,100,250,1,39,62,94
2024,50,Oaxaca,23,766,1537,2153,0,82,61,182,2,31,50,60
2024,50,Puebla,69,1044,2666,4413,3,88,84,216,0,20,12,31
2024,50,Querétaro,20,258,953,1051,1,25,16,41,1,7,5,18
2024,50,Quintana Roo,198,498,1419,1362,1,45,38,83,0,7,15,15
2024,50,San Luis Potosí,44,863,2424,2880,2,98,70,210,0,21,39,59
2024,50,Sinaloa,85,1450,3813,4169,11,238,200,529,3,66,89,182
2024,50,Sonora,59,882,2723,3675,3,86,68,172,2,14,48,71
2024,50,Tabasco,49,1431,3094,5881,2,82,70,258,0,22,36,45
2024,50,Tamaulipas,56,905,2691,4135,6,231,195,377,0,67,107,159
2024,50,Tlaxcala,18,342,1202,1146,0,23,31,70,0,3,4,4
2024,50,Veracruz,113,1487,4676,6881,13,411,340,776,1,49,78,189
2024,50,Yucatán,70,1012,2778,2995,1,71,72,132,2,12,21,33
2024,50,Zacatecas,47,664,2099,2058,0,12,10,34,0,5,8,10
