Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,29,Aguascalientes,38,356,780,255,0,16,9,5,0,1,7,1
2015,29,Baja California,41,255,886,1380,5,46,47,135,1,19,30,62
2015,29,Baja California Sur,16,105,357,464,2,16,6,35,0,3,6,8
2015,29,Campeche,22,141,426,312,1,20,9,2,0,9,5,8
2015,29,Coahuila,12,173,589,995,0,29,47,181,0,17,17,51
2015,29,Colima,19,128,411,491,0,35,24,67,0,4,5,8
2015,29,Chiapas,14,123,514,535,4,32,15,88,1,12,14,27
2015,29,Chihuahua,117,869,2274,2125,8,43,54,202,1,13,21,60
2015,29,Distrito Federal,329,2250,6752,7514,14,110,121,115,0,32,38,74
2015,29,Durango,100,462,1737,997,2,45,41,43,0,8,14,11
2015,29,Guanajuato,7,38,164,202,0,14,27,21,0,10,14,2
2015,29,Guerrero,22,238,738,67,6,40,23,11,0,11,9,0
2015,29,Hidalgo,21,198,643,815,1,25,37,111,0,3,2,16
2015,29,Jalisco,178,1085,3253,1872,20,198,171,118,6,53,53,32
2015,29,México,126,797,2806,3280,5,144,135,357,2,34,26,88
2015,29,Michoacán,67,405,1394,1406,6,44,63,160,2,8,11,55
2015,29,Morelos,25,272,1127,1270,8,82,76,114,2,10,29,31
2015,29,Nayarit,26,190,650,731,1,33,22,52,0,9,15,44
2015,29,Nuevo León,75,320,1121,421,11,106,83,22,1,9,39,2
2015,29,Oaxaca,21,171,373,635,6,70,58,71,3,19,17,20
2015,29,Puebla,49,301,1018,467,5,84,94,60,1,8,9,6
2015,29,Querétaro,24,100,378,218,2,17,19,9,1,3,5,2
2015,29,Quintana Roo,12,82,314,328,1,11,8,56,2,5,3,20
2015,29,San Luis Potosí,75,380,1288,1084,7,30,24,29,2,7,15,12
2015,29,Sinaloa,56,303,1246,1210,10,111,103,216,2,33,43,105
2015,29,Sonora,46,324,1077,1314,6,54,65,127,2,23,30,79
2015,29,Tabasco,31,162,628,691,3,16,18,59,0,8,3,11
2015,29,Tamaulipas,96,553,1103,871,8,58,40,54,0,18,23,12
2015,29,Tlaxcala,12,68,233,87,0,22,11,20,0,3,8,2
2015,29,Veracruz,83,440,1921,1536,18,130,109,117,3,33,49,53
2015,29,Yucatán,29,175,670,700,7,35,30,83,0,9,26,38
2015,29,Zacatecas,21,133,439,564,0,5,8,11,0,2,6,2
