Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,33,Aguascalientes,42,277,765,1011,2,30,19,52,0,5,7,16
2019,33,Baja California,84,814,2022,3089,4,82,86,135,4,42,78,62
2019,33,Baja California Sur,15,140,384,506,2,24,9,21,0,4,1,10
2019,33,Campeche,20,189,477,906,1,18,16,40,0,8,9,13
2019,33,Coahuila,40,272,773,741,7,89,69,34,0,27,38,11
2019,33,Colima,33,235,873,928,6,54,53,73,0,7,14,28
2019,33,Chiapas,22,194,590,982,4,60,40,112,2,7,30,33
2019,33,Chihuahua,221,2032,4768,6541,10,176,175,362,8,63,126,128
2019,33,Ciudad de México,337,3544,9578,10952,10,574,536,349,1,48,88,127
2019,33,Durango,91,685,2354,2729,5,63,83,172,1,12,27,40
2019,33,Guanajuato,61,431,1578,1937,2,65,50,99,1,16,21,31
2019,33,Guerrero,42,313,1100,970,0,28,30,55,1,4,7,17
2019,33,Hidalgo,63,364,1296,1357,1,40,37,86,1,17,20,22
2019,33,Jalisco,194,1576,4200,6681,17,253,218,576,9,51,124,195
2019,33,México,143,1268,3912,5735,19,214,157,267,5,32,48,64
2019,33,Michoacán,40,573,1476,2814,8,91,83,195,3,24,42,54
2019,33,Morelos,54,311,1195,1482,3,99,69,167,1,17,23,31
2019,33,Nayarit,113,593,1594,1124,1,35,24,63,3,23,44,55
2019,33,Nuevo León,99,739,2193,2355,4,105,111,192,1,42,61,112
2019,33,Oaxaca,24,255,768,956,2,47,54,90,1,15,26,29
2019,33,Puebla,36,610,1307,1364,4,69,88,138,0,11,26,27
2019,33,Querétaro,17,139,485,574,2,22,26,39,0,14,9,16
2019,33,Quintana Roo,34,199,772,666,0,18,9,60,0,8,9,12
2019,33,San Luis Potosí,57,455,1396,2118,3,51,37,157,0,17,19,25
2019,33,Sinaloa,93,609,2070,3013,4,142,166,331,4,63,97,137
2019,33,Sonora,65,298,1147,1447,2,80,60,170,0,27,43,52
2019,33,Tabasco,70,327,1096,984,5,59,39,63,3,30,55,22
2019,33,Tamaulipas,60,894,2043,3547,9,113,81,260,2,46,64,131
2019,33,Tlaxcala,14,83,387,422,3,31,13,40,0,4,8,12
2019,33,Veracruz,152,1194,3437,3972,14,241,223,431,10,65,106,129
2019,33,Yucatán,21,222,892,1102,2,26,26,66,0,12,7,18
2019,33,Zacatecas,46,307,884,996,2,26,28,31,1,6,10,10
