Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,28,Aguascalientes,12,148,492,857,1,17,11,45,0,4,5,11
2020,28,Baja California,41,497,1164,2393,1,37,35,148,0,12,25,100
2020,28,Baja California Sur,9,69,257,435,0,8,2,27,0,3,1,2
2020,28,Campeche,3,144,289,565,0,11,15,31,0,7,6,16
2020,28,Coahuila,17,137,467,877,5,45,49,137,0,19,10,58
2020,28,Colima,17,125,376,927,2,68,71,76,1,19,25,9
2020,28,Chiapas,8,89,333,662,1,25,15,85,0,4,7,28
2020,28,Chihuahua,99,1007,2568,5722,3,92,91,302,3,32,56,167
2020,28,Ciudad de México,197,1806,4282,11212,3,104,97,1061,1,19,34,115
2020,28,Durango,106,548,1442,2583,2,30,30,128,1,4,16,35
2020,28,Guanajuato,28,298,949,1696,3,21,20,96,1,4,9,33
2020,28,Guerrero,10,153,430,1306,1,14,11,50,0,3,3,8
2020,28,Hidalgo,15,194,725,1382,1,22,15,65,2,8,22,34
2020,28,Jalisco,132,1025,2900,4851,3,137,109,414,1,41,59,147
2020,28,México,67,706,2019,4464,2,90,77,309,0,17,20,71
2020,28,Michoacán,54,449,1100,1768,2,62,67,142,2,22,45,62
2020,28,Morelos,19,247,802,1316,1,51,34,146,0,9,8,35
2020,28,Nayarit,74,558,1625,1670,0,10,13,53,0,6,6,57
2020,28,Nuevo León,44,514,1121,2484,1,70,49,178,3,27,29,89
2020,28,Oaxaca,10,171,463,893,0,44,16,92,0,6,12,37
2020,28,Puebla,20,326,746,1703,0,31,27,133,0,6,8,29
2020,28,Querétaro,6,68,227,547,0,20,6,39,0,11,5,20
2020,28,Quintana Roo,16,149,493,830,0,2,4,22,0,2,0,16
2020,28,San Luis Potosí,30,314,784,1587,1,46,44,76,0,6,18,32
2020,28,Sinaloa,42,414,1318,2275,0,74,91,261,0,39,47,133
2020,28,Sonora,23,180,555,1188,3,58,21,126,1,14,23,57
2020,28,Tabasco,17,277,704,1137,0,30,22,81,0,18,20,69
2020,28,Tamaulipas,36,628,1390,2572,0,38,41,164,1,17,25,96
2020,28,Tlaxcala,14,70,255,392,0,18,14,40,0,1,6,11
2020,28,Veracruz,61,594,1769,3978,8,136,102,376,0,26,42,139
2020,28,Yucatán,9,125,454,996,1,10,12,41,0,5,6,19
2020,28,Zacatecas,22,234,606,1021,0,10,12,48,0,3,6,14
