Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,53,Aguascalientes,8,236,752,1734,0,28,14,84,0,6,8,18
2020,53,Baja California,23,1078,2465,4535,4,82,59,253,1,24,47,181
2020,53,Baja California Sur,13,209,451,865,2,19,8,50,0,4,1,8
2020,53,Campeche,12,260,558,1184,0,14,19,52,0,8,6,29
2020,53,Coahuila,10,247,844,1819,3,68,64,239,0,24,22,100
2020,53,Colima,10,220,664,1640,7,116,136,250,1,27,35,65
2020,53,Chiapas,9,208,758,1246,1,46,30,162,1,23,29,54
2020,53,Chihuahua,50,1655,4240,10973,1,146,137,522,3,48,83,292
2020,53,Ciudad de México,153,3715,8581,19833,1,153,138,1309,2,28,50,201
2020,53,Durango,40,887,2487,4842,0,55,52,250,0,8,23,63
2020,53,Guanajuato,29,535,1772,3171,0,37,29,159,2,9,19,56
2020,53,Guerrero,7,276,746,2265,0,25,17,87,0,3,4,25
2020,53,Hidalgo,11,318,1270,2653,0,27,23,123,1,10,31,60
2020,53,Jalisco,97,2009,5462,9434,7,239,196,837,5,69,111,327
2020,53,México,63,1466,4007,8614,3,134,139,576,1,24,35,123
2020,53,Michoacán,42,851,2129,3490,2,115,109,300,3,45,67,126
2020,53,Morelos,9,465,1526,2947,1,86,55,266,0,16,15,58
2020,53,Nayarit,31,1072,3156,4424,1,21,20,102,0,11,11,116
2020,53,Nuevo León,12,817,1929,4652,2,109,72,343,1,43,47,166
2020,53,Oaxaca,8,272,772,1702,0,71,39,166,0,12,21,65
2020,53,Puebla,31,629,1379,3147,4,72,56,284,0,7,20,53
2020,53,Querétaro,5,114,417,960,1,36,9,68,0,12,7,33
2020,53,Quintana Roo,21,280,984,1525,0,8,11,53,0,5,5,30
2020,53,San Luis Potosí,25,580,1512,2950,0,68,66,191,0,7,26,58
2020,53,Sinaloa,33,740,2329,4575,2,108,125,504,0,46,64,247
2020,53,Sonora,45,475,1428,2600,0,89,45,193,1,33,46,105
2020,53,Tabasco,8,421,1077,2385,0,41,27,157,0,17,17,148
2020,53,Tamaulipas,36,1068,2334,4615,2,66,64,292,1,26,37,161
2020,53,Tlaxcala,14,171,489,762,1,24,22,70,0,6,8,17
2020,53,Veracruz,40,1083,3004,6885,7,229,166,739,1,39,66,226
2020,53,Yucatán,11,230,740,1779,0,24,19,98,1,12,11,48
2020,53,Zacatecas,16,476,1071,2025,0,16,15,92,0,4,9,27
