Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,47,Aguascalientes,33,388,1153,1388,0,36,32,74,0,6,12,24
2019,47,Baja California,109,1152,2916,4632,8,130,111,230,7,55,115,98
2019,47,Baja California Sur,10,188,575,750,1,28,14,35,0,5,3,14
2019,47,Campeche,40,285,754,1251,0,29,21,57,1,13,15,23
2019,47,Coahuila,29,419,1205,911,4,118,98,43,0,40,47,11
2019,47,Colima,25,318,1195,1340,11,101,113,95,2,15,35,30
2019,47,Chiapas,23,254,871,1483,4,84,52,162,0,9,38,43
2019,47,Chihuahua,224,2872,6776,9778,12,244,234,502,7,100,164,185
2019,47,Ciudad de México,357,4740,13139,16591,7,648,612,881,4,71,113,207
2019,47,Durango,96,1009,3354,3971,3,98,114,245,1,16,37,70
2019,47,Guanajuato,60,605,2265,2751,3,85,65,138,2,19,32,45
2019,47,Guerrero,30,456,1602,1591,0,41,38,83,0,8,13,26
2019,47,Hidalgo,58,548,1870,2016,1,58,52,121,2,26,30,29
2019,47,Jalisco,185,2361,6197,9480,12,397,332,832,3,97,184,280
2019,47,México,165,1861,5760,8276,7,302,221,390,3,46,71,92
2019,47,Michoacán,62,854,2225,4107,6,137,127,272,2,46,68,68
2019,47,Morelos,117,567,1973,2107,5,141,106,242,0,23,33,45
2019,47,Nayarit,120,1008,2800,2579,2,57,35,91,0,49,64,87
2019,47,Nuevo León,108,1074,3164,3552,18,165,139,278,4,56,91,177
2019,47,Oaxaca,28,379,1140,1508,6,71,71,167,0,18,34,56
2019,47,Puebla,46,806,1736,2121,11,85,97,200,2,13,24,45
2019,47,Querétaro,23,213,679,911,1,30,33,54,1,18,12,22
2019,47,Quintana Roo,25,285,1010,1056,1,25,15,81,1,11,15,19
2019,47,San Luis Potosí,39,653,1982,3057,3,78,65,198,2,21,33,36
2019,47,Sinaloa,87,981,3124,4151,17,236,218,490,8,87,144,206
2019,47,Sonora,43,451,1692,2053,2,108,73,226,0,38,57,89
2019,47,Tabasco,47,510,1628,1386,4,85,56,94,5,50,80,35
2019,47,Tamaulipas,84,1211,2888,4950,4,148,115,339,1,61,84,172
2019,47,Tlaxcala,12,130,557,630,0,37,24,62,2,7,10,14
2019,47,Veracruz,100,1566,4698,5789,7,362,305,598,1,77,133,177
2019,47,Yucatán,42,302,1252,1694,1,39,41,94,3,16,25,34
2019,47,Zacatecas,35,477,1335,1491,4,36,46,42,1,8,17,15
