Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,40,Aguascalientes,49,658,1667,2398,1,37,35,80,2,10,18,37
2017,40,Baja California,66,677,2202,2197,4,70,78,168,0,25,46,101
2017,40,Baja California Sur,27,170,617,634,0,14,13,34,0,8,10,17
2017,40,Campeche,27,277,689,931,1,17,21,51,0,7,9,21
2017,40,Coahuila,45,256,1026,540,8,111,120,32,3,26,39,11
2017,40,Colima,45,276,724,882,4,48,38,101,1,13,10,14
2017,40,Chiapas,30,359,996,878,2,73,37,144,2,12,16,33
2017,40,Chihuahua,236,2152,5515,6378,14,180,210,398,10,77,110,184
2017,40,Ciudad de México,383,3313,9559,13276,6,149,173,490,2,32,79,144
2017,40,Durango,110,807,2698,3543,2,89,84,199,1,22,16,35
2017,40,Guanajuato,46,446,1695,1623,4,100,58,106,2,28,45,47
2017,40,Guerrero,30,357,1083,1312,4,67,55,121,0,16,15,48
2017,40,Hidalgo,50,440,1389,1495,2,66,53,121,2,21,25,26
2017,40,Jalisco,215,2097,5857,7097,15,355,348,678,3,78,131,173
2017,40,México,195,1867,5535,6077,9,232,160,505,2,46,58,95
2017,40,Michoacán,86,912,2492,2393,5,91,112,199,0,22,20,40
2017,40,Morelos,48,478,1375,1433,2,72,61,195,0,12,33,45
2017,40,Nayarit,30,347,991,1180,2,31,39,87,2,36,58,37
2017,40,Nuevo León,72,823,2195,2562,6,151,101,204,1,48,66,125
2017,40,Oaxaca,17,320,911,1181,1,57,70,212,0,18,34,94
2017,40,Puebla,47,506,1395,1886,3,134,108,235,0,21,20,34
2017,40,Querétaro,25,148,569,806,2,35,17,66,0,5,4,19
2017,40,Quintana Roo,40,237,698,895,1,14,27,51,0,6,15,15
2017,40,San Luis Potosí,51,624,1907,2470,4,76,102,110,0,17,20,52
2017,40,Sinaloa,114,1140,3129,2944,8,209,205,525,2,86,78,172
2017,40,Sonora,36,436,1475,2010,3,119,99,198,0,48,82,112
2017,40,Tabasco,34,288,881,1057,2,67,35,81,0,21,7,24
2017,40,Tamaulipas,137,1335,2917,3467,5,118,115,225,3,69,100,118
2017,40,Tlaxcala,10,94,366,402,4,29,27,75,0,10,12,14
2017,40,Veracruz,174,1061,3538,3647,13,272,236,458,4,63,80,132
2017,40,Yucatán,35,566,1404,960,1,36,30,79,3,13,28,47
2017,40,Zacatecas,43,282,995,814,0,23,17,36,0,5,8,16
