Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2021,42,Aguascalientes,20,191,567,864,1,33,14,33,0,3,10,10
2021,42,Baja California,89,1067,2744,2755,3,119,115,110,0,25,68,55
2021,42,Baja California Sur,14,338,552,500,4,27,12,21,0,2,3,3
2021,42,Campeche,25,246,526,628,1,28,19,28,1,22,14,13
2021,42,Coahuila,43,332,1005,836,2,61,43,115,1,34,19,37
2021,42,Colima,22,217,673,707,5,130,128,190,4,17,41,53
2021,42,Chiapas,21,277,947,698,1,75,57,64,0,20,21,19
2021,42,Chihuahua,127,1437,3968,5059,11,149,140,256,2,52,59,115
2021,42,Ciudad de México,432,3248,8786,9594,8,130,117,241,1,24,35,62
2021,42,Durango,47,545,1642,2905,6,69,49,89,0,11,11,28
2021,42,Guanajuato,95,692,2327,1849,3,72,47,56,0,11,26,18
2021,42,Guerrero,22,218,747,877,2,34,35,30,0,11,10,7
2021,42,Hidalgo,75,361,1400,1265,3,58,36,40,2,8,7,36
2021,42,Jalisco,192,1974,5208,6143,22,256,207,338,6,69,99,136
2021,42,México,204,1911,5285,4185,7,159,125,226,2,25,46,45
2021,42,Michoacán,76,728,1830,2356,2,90,67,174,0,18,20,93
2021,42,Morelos,64,469,1503,1583,6,81,71,107,1,8,14,25
2021,42,Nayarit,64,537,1376,3226,3,41,38,32,2,17,24,18
2021,42,Nuevo León,69,681,1852,2294,6,90,72,154,8,44,58,74
2021,42,Oaxaca,29,249,615,855,3,49,49,83,4,9,24,25
2021,42,Puebla,74,680,1601,1657,2,50,41,116,0,5,15,24
2021,42,Querétaro,14,117,447,440,1,27,14,34,0,3,4,18
2021,42,Quintana Roo,32,223,843,946,0,16,15,16,1,10,7,5
2021,42,San Luis Potosí,70,474,1264,1613,5,60,45,111,0,15,23,26
2021,42,Sinaloa,61,618,2002,2438,8,127,130,193,0,42,52,97
2021,42,Sonora,90,702,1832,1340,3,84,55,87,1,44,45,51
2021,42,Tabasco,72,470,1126,1300,0,35,23,59,2,18,26,34
2021,42,Tamaulipas,74,865,1986,2754,6,83,73,94,3,29,41,50
2021,42,Tlaxcala,23,200,491,496,2,30,22,37,0,3,3,9
2021,42,Veracruz,122,1180,3346,3235,21,264,205,309,3,41,67,82
2021,42,Yucatán,32,323,925,771,1,42,38,29,0,3,19,16
2021,42,Zacatecas,43,269,983,1242,1,9,5,25,0,3,3,11
