Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,25,Aguascalientes,31,301,664,180,0,11,8,5,0,0,5,1
2015,25,Baja California,63,214,725,1163,4,36,45,116,1,16,21,57
2015,25,Baja California Sur,25,84,294,396,0,12,4,27,0,3,4,8
2015,25,Campeche,25,135,375,240,3,17,7,2,1,8,5,5
2015,25,Coahuila,24,151,537,839,0,29,45,154,2,16,15,43
2015,25,Colima,28,96,346,437,0,35,21,60,1,4,4,7
2015,25,Chiapas,34,113,465,427,3,25,13,70,0,11,9,22
2015,25,Chihuahua,123,739,1878,1710,3,31,44,174,3,12,18,51
2015,25,Distrito Federal,334,1877,5704,6247,10,93,93,101,6,29,32,66
2015,25,Durango,89,400,1476,805,2,37,35,37,1,8,9,10
2015,25,Guanajuato,8,32,138,181,4,11,22,17,3,10,11,2
2015,25,Guerrero,33,204,594,57,5,33,18,8,0,9,8,0
2015,25,Hidalgo,26,171,536,660,3,23,35,97,1,2,2,13
2015,25,Jalisco,195,880,2650,1409,17,158,141,89,2,37,41,21
2015,25,México,156,687,2387,2723,11,125,120,301,2,28,22,79
2015,25,Michoacán,96,346,1193,1129,4,39,50,143,1,3,9,47
2015,25,Morelos,61,245,997,1055,10,65,72,92,0,10,24,25
2015,25,Nayarit,34,171,534,618,1,27,19,41,0,9,13,31
2015,25,Nuevo León,74,247,884,342,6,95,67,18,1,7,32,2
2015,25,Oaxaca,17,143,324,529,5,57,47,58,1,14,13,19
2015,25,Puebla,47,235,846,369,11,71,79,44,0,6,7,4
2015,25,Querétaro,24,80,303,182,3,12,11,9,0,3,4,2
2015,25,Quintana Roo,13,67,272,281,3,9,8,46,0,3,2,17
2015,25,San Luis Potosí,108,338,1059,914,1,19,17,26,1,4,14,12
2015,25,Sinaloa,65,245,1034,1010,11,86,80,180,1,25,32,81
2015,25,Sonora,45,265,913,1091,4,44,54,107,2,17,26,67
2015,25,Tabasco,25,132,539,596,2,14,12,48,0,5,2,9
2015,25,Tamaulipas,97,421,875,717,10,42,31,44,0,12,15,11
2015,25,Tlaxcala,17,59,193,65,0,19,9,17,0,3,7,1
2015,25,Veracruz,129,379,1601,1354,12,97,85,102,5,25,40,51
2015,25,Yucatán,42,153,553,573,3,31,19,74,0,8,25,34
2015,25,Zacatecas,31,112,362,467,0,4,7,11,0,2,3,2
