Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,01,Aguascalientes,25,462,1318,1303,0,51,34,55,1,9,21,18
2024,01,Baja California,86,1496,3233,4244,4,101,122,197,3,35,72,124
2024,01,Baja California Sur,15,567,859,1678,3,36,26,52,0,7,10,6
2024,01,Campeche,16,423,976,1267,0,44,30,78,0,15,13,32
2024,01,Coahuila,40,984,2330,2955,7,115,104,210,4,39,59,108
2024,01,Colima,37,798,1712,1314,3,177,122,300,0,23,46,113
2024,01,Chiapas,24,628,1936,1913,2,105,104,148,1,25,36,55
2024,01,Chihuahua,75,2139,5932,7375,4,242,212,416,1,80,119,163
2024,01,Ciudad de México,249,6671,17679,21519,3,203,195,406,0,28,67,98
2024,01,Durango,30,1169,3856,3588,1,226,178,271,0,24,45,46
2024,01,Guanajuato,57,1304,5116,5075,4,126,92,165,1,28,43,35
2024,01,Guerrero,10,823,2267,2488,0,79,84,143,0,11,30,42
2024,01,Hidalgo,20,518,2906,2750,0,44,38,93,0,11,12,38
2024,01,Jalisco,128,3261,7500,9890,14,594,570,800,1,124,149,249
2024,01,México,69,3935,10845,13577,13,499,429,565,2,120,146,168
2024,01,Michoacán,41,1336,3659,3715,1,121,119,242,1,33,45,79
2024,01,Morelos,22,732,2551,2953,1,190,181,272,0,17,28,30
2024,01,Nayarit,32,1041,2375,3119,3,63,55,96,0,17,45,40
2024,01,Nuevo León,74,1620,4044,4865,2,142,117,241,2,38,64,141
2024,01,Oaxaca,9,691,1495,2198,1,105,80,218,0,26,37,90
2024,01,Puebla,61,1393,2981,4218,2,69,82,199,1,11,14,40
2024,01,Querétaro,19,296,826,876,1,21,21,40,0,9,9,18
2024,01,Quintana Roo,23,373,1058,1467,2,48,41,70,0,6,9,22
2024,01,San Luis Potosí,39,664,2263,2434,1,113,98,123,1,19,43,51
2024,01,Sinaloa,41,1066,3301,3769,6,264,282,468,4,83,107,164
2024,01,Sonora,34,947,2888,3003,0,105,68,183,1,29,48,87
2024,01,Tabasco,29,1538,3905,3103,3,153,115,175,0,26,22,32
2024,01,Tamaulipas,51,1229,3028,3827,2,213,177,402,1,62,98,164
2024,01,Tlaxcala,12,273,912,1133,0,35,36,72,0,1,3,14
2024,01,Veracruz,57,1758,5166,7277,7,427,364,797,1,84,109,180
2024,01,Yucatán,27,784,2336,2640,0,76,62,201,0,9,24,84
2024,01,Zacatecas,22,472,1682,1790,0,20,15,34,0,4,6,14
