Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,15,Aguascalientes,19,92,290,269,1,9,8,15,0,2,7,4
2023,15,Baja California,69,341,824,1162,2,25,36,57,0,6,17,39
2023,15,Baja California Sur,24,192,282,496,0,9,5,15,0,2,2,3
2023,15,Campeche,20,124,289,278,3,14,6,23,0,4,5,11
2023,15,Coahuila,41,287,606,629,1,24,24,53,0,9,13,12
2023,15,Colima,48,131,354,327,8,37,43,89,0,9,29,29
2023,15,Chiapas,26,130,436,611,2,28,20,32,0,7,14,13
2023,15,Chihuahua,89,497,1406,1981,5,53,38,119,2,16,27,41
2023,15,Ciudad de México,360,1663,4539,5792,1,40,37,129,1,6,11,27
2023,15,Durango,42,294,887,856,5,62,44,72,1,2,11,16
2023,15,Guanajuato,79,299,1531,1242,3,28,35,37,1,12,9,11
2023,15,Guerrero,20,214,658,518,4,22,20,33,0,3,9,6
2023,15,Hidalgo,37,142,634,569,3,17,12,25,0,6,3,11
2023,15,Jalisco,108,861,2107,2556,6,126,123,224,4,42,36,60
2023,15,México,212,921,2624,3027,9,86,94,147,3,22,31,49
2023,15,Michoacán,65,264,797,800,7,43,33,77,1,9,10,27
2023,15,Morelos,48,239,786,830,1,45,57,75,1,4,10,9
2023,15,Nayarit,45,218,608,824,5,7,10,34,0,5,7,9
2023,15,Nuevo León,70,464,1153,1246,1,51,31,63,0,7,21,36
2023,15,Oaxaca,16,199,494,507,4,32,26,51,1,9,8,19
2023,15,Puebla,66,298,721,1108,0,17,24,27,1,5,3,4
2023,15,Querétaro,11,61,149,206,1,7,2,8,0,1,3,8
2023,15,Quintana Roo,25,67,268,496,1,10,10,19,0,3,1,8
2023,15,San Luis Potosí,48,205,572,612,1,30,29,32,3,4,12,15
2023,15,Sinaloa,35,283,797,1047,5,58,65,137,0,23,37,39
2023,15,Sonora,54,218,707,635,0,18,23,34,0,7,18,24
2023,15,Tabasco,48,536,1157,624,7,46,35,51,0,12,6,10
2023,15,Tamaulipas,62,307,721,1034,3,55,51,136,1,20,30,44
2023,15,Tlaxcala,11,87,228,303,2,9,11,11,0,0,2,4
2023,15,Veracruz,108,486,1477,1773,6,111,104,223,0,33,35,47
2023,15,Yucatán,27,141,472,584,1,21,9,71,2,3,8,27
2023,15,Zacatecas,32,120,367,438,0,7,1,5,0,0,1,5
