Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,36,Aguascalientes,44,345,842,986,2,18,14,49,0,8,5,16
2025,36,Baja California,125,1062,2465,3663,0,52,44,95,1,17,34,51
2025,36,Baja California Sur,16,141,365,626,2,37,18,37,0,4,8,10
2025,36,Campeche,36,309,765,978,1,65,30,81,0,9,7,16
2025,36,Coahuila,52,594,1391,1721,1,56,49,151,0,41,35,41
2025,36,Colima,30,654,1278,2068,3,74,66,200,1,14,23,28
2025,36,Chiapas,92,562,1976,2275,5,67,45,102,1,13,13,30
2025,36,Chihuahua,142,1446,3794,5605,7,144,173,364,7,53,93,116
2025,36,Ciudad de México,481,4407,12249,16421,2,92,70,271,1,22,31,70
2025,36,Durango,55,613,2096,3072,2,111,100,265,0,26,14,44
2025,36,Guanajuato,116,878,3118,4241,2,70,96,127,3,13,33,44
2025,36,Guerrero,87,620,1763,1960,3,61,58,95,0,8,20,24
2025,36,Hidalgo,72,458,1869,2144,2,33,38,57,0,7,25,21
2025,36,Jalisco,221,2155,4824,7107,12,265,268,472,4,44,86,126
2025,36,México,160,1728,5563,7405,6,147,153,279,6,33,49,44
2025,36,Michoacán,142,1280,3472,5142,6,140,127,290,2,24,29,53
2025,36,Morelos,86,510,1684,2097,7,95,93,214,2,11,19,31
2025,36,Nayarit,83,965,1848,2276,0,15,8,25,0,15,23,26
2025,36,Nuevo León,82,1166,3226,3849,5,110,84,189,1,36,52,74
2025,36,Oaxaca,37,623,1097,1383,6,66,54,106,2,20,29,67
2025,36,Puebla,56,524,1477,2703,2,45,58,144,1,14,11,26
2025,36,Querétaro,26,193,684,875,2,14,15,35,0,3,2,8
2025,36,Quintana Roo,33,254,737,1342,1,27,47,64,0,3,8,15
2025,36,San Luis Potosí,47,493,1556,2461,3,39,34,132,0,2,6,51
2025,36,Sinaloa,92,906,2265,3895,5,183,181,316,3,51,64,112
2025,36,Sonora,90,490,1546,2699,1,47,36,110,2,17,25,52
2025,36,Tabasco,55,985,1950,3320,2,58,54,109,0,11,9,35
2025,36,Tamaulipas,51,559,1669,2661,4,145,137,285,1,28,46,120
2025,36,Tlaxcala,22,195,658,1166,0,8,12,42,0,3,1,6
2025,36,Veracruz,179,1151,3806,4515,18,309,230,516,0,27,44,98
2025,36,Yucatán,116,881,2564,2714,2,65,59,94,0,6,8,20
2025,36,Zacatecas,49,346,1289,1961,6,15,16,16,0,4,4,9
