Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2016,41,Aguascalientes,72,594,1876,1662,4,43,42,33,1,14,24,12
2016,41,Baja California,73,467,1803,2212,9,94,83,194,3,40,64,97
2016,41,Baja California Sur,20,165,489,713,1,18,17,46,0,9,8,15
2016,41,Campeche,38,232,739,729,0,30,21,46,0,10,11,19
2016,41,Coahuila,17,147,411,579,0,13,19,26,0,6,5,14
2016,41,Colima,26,198,715,786,2,60,43,67,0,6,8,14
2016,41,Chiapas,34,209,703,919,3,89,57,90,2,14,21,36
2016,41,Chihuahua,169,1993,4559,4676,12,195,215,139,3,82,104,67
2016,41,Distrito Federal,348,3093,10135,13521,10,230,271,447,1,48,96,120
2016,41,Durango,95,891,2684,3591,1,95,98,227,1,11,25,53
2016,41,Guanajuato,74,314,1297,700,4,67,59,69,2,24,34,29
2016,41,Guerrero,38,272,1070,1747,1,66,56,136,1,21,28,48
2016,41,Hidalgo,65,371,1191,1351,5,70,56,102,0,8,18,13
2016,41,Jalisco,209,1794,5518,6731,13,375,316,611,6,68,111,175
2016,41,México,165,1373,4864,5306,11,274,242,431,6,39,62,88
2016,41,Michoacán,43,558,1879,2627,5,111,93,163,2,18,24,33
2016,41,Morelos,29,349,1149,1790,0,102,92,178,2,24,23,43
2016,41,Nayarit,36,265,951,1181,3,47,42,75,4,15,27,33
2016,41,Nuevo León,69,545,2086,2282,6,121,89,267,0,50,75,103
2016,41,Oaxaca,30,327,890,1062,4,129,90,245,0,43,52,79
2016,41,Puebla,48,498,1434,2216,6,103,139,306,1,18,17,46
2016,41,Querétaro,32,183,651,839,2,29,41,68,2,7,14,30
2016,41,Quintana Roo,26,257,664,618,1,31,21,48,0,8,7,15
2016,41,San Luis Potosí,84,626,1866,2641,3,52,56,133,3,20,32,44
2016,41,Sinaloa,76,650,2367,2824,12,269,266,421,2,84,90,154
2016,41,Sonora,41,432,1618,2217,5,96,108,184,0,48,65,91
2016,41,Tabasco,19,300,773,1260,3,56,26,71,1,10,14,21
2016,41,Tamaulipas,71,1253,2254,3293,7,120,110,256,5,50,68,129
2016,41,Tlaxcala,10,90,322,466,2,36,41,49,1,5,10,16
2016,41,Veracruz,119,820,2827,3191,10,245,222,356,4,53,82,115
2016,41,Yucatán,16,180,802,1210,1,50,30,83,0,17,30,59
2016,41,Zacatecas,19,174,659,841,0,22,14,17,0,10,6,19
