Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,30,Aguascalientes,30,232,580,927,0,24,18,45,0,5,7,18
2024,30,Baja California,101,1002,2078,2568,4,49,36,140,0,14,27,59
2024,30,Baja California Sur,21,136,380,912,1,16,17,35,0,3,5,10
2024,30,Campeche,20,227,589,848,4,45,25,42,0,9,3,15
2024,30,Coahuila,50,425,1036,1919,5,76,58,114,0,13,23,43
2024,30,Colima,49,547,1099,1188,7,99,67,180,0,9,12,46
2024,30,Chiapas,43,426,1459,1423,0,47,32,136,0,16,11,40
2024,30,Chihuahua,160,1262,3531,4289,10,171,136,205,5,37,61,103
2024,30,Ciudad de México,452,3903,10226,13722,9,131,113,175,1,15,42,45
2024,30,Durango,75,559,1729,2849,3,102,84,209,2,12,22,32
2024,30,Guanajuato,121,785,2795,3807,8,54,59,125,1,9,25,38
2024,30,Guerrero,36,421,1181,2007,4,43,36,78,3,7,13,20
2024,30,Hidalgo,62,304,1518,1857,1,21,20,49,0,7,10,19
2024,30,Jalisco,206,1874,4086,5891,17,206,183,518,5,37,67,149
2024,30,México,172,1501,4584,8458,6,126,106,406,1,15,19,129
2024,30,Michoacán,126,1127,2848,2603,14,126,117,133,0,10,37,41
2024,30,Morelos,49,366,1339,1965,2,84,86,219,0,10,17,27
2024,30,Nayarit,63,639,1256,1666,1,10,8,51,0,6,13,28
2024,30,Nuevo León,149,887,2409,3148,7,101,55,154,2,24,38,65
2024,30,Oaxaca,37,385,753,1434,2,53,38,110,0,26,35,33
2024,30,Puebla,81,655,1649,2196,1,69,68,84,0,15,8,16
2024,30,Querétaro,37,153,574,497,0,19,9,19,0,3,4,10
2024,30,Quintana Roo,28,327,803,770,0,26,25,47,0,4,7,6
2024,30,San Luis Potosí,56,516,1518,1636,1,66,48,123,0,16,30,30
2024,30,Sinaloa,87,900,2346,2442,10,143,125,290,4,44,53,114
2024,30,Sonora,73,565,1690,2022,4,50,41,103,3,12,30,50
2024,30,Tabasco,91,865,1958,3482,6,52,44,148,1,8,21,30
2024,30,Tamaulipas,87,561,1688,2426,1,131,103,220,3,43,56,91
2024,30,Tlaxcala,20,232,754,671,1,16,22,45,0,3,3,4
2024,30,Veracruz,136,836,2848,4123,14,238,201,469,1,36,48,129
2024,30,Yucatán,96,565,1618,1569,1,42,31,78,1,5,11,20
2024,30,Zacatecas,81,390,1240,1127,1,8,3,13,1,4,3,3
