Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,32,Aguascalientes,16,160,536,999,0,18,11,47,1,5,5,12
2020,32,Baja California,31,543,1298,2741,2,42,38,164,0,14,28,116
2020,32,Baja California Sur,6,84,295,514,1,8,3,31,0,3,1,5
2020,32,Campeche,4,158,311,646,0,11,16,33,0,7,6,17
2020,32,Coahuila,17,158,512,1005,3,49,51,151,1,20,11,65
2020,32,Colima,6,137,412,1074,4,70,81,101,2,21,26,21
2020,32,Chiapas,10,102,363,763,0,27,15,96,0,5,7,35
2020,32,Chihuahua,57,1110,2813,6641,6,106,98,349,1,35,61,185
2020,32,Ciudad de México,285,2192,4977,12790,2,108,105,1100,0,20,34,135
2020,32,Durango,77,629,1620,2960,0,34,30,144,0,4,16,38
2020,32,Guanajuato,31,326,1080,1953,0,22,22,112,0,4,10,36
2020,32,Guerrero,24,170,493,1445,0,16,11,58,0,3,3,10
2020,32,Hidalgo,26,207,807,1600,0,22,15,79,0,8,26,36
2020,32,Jalisco,92,1165,3239,5612,7,157,115,460,3,43,66,167
2020,32,México,51,814,2231,5137,9,95,86,354,0,17,21,75
2020,32,Michoacán,69,507,1290,2021,6,69,67,166,1,25,49,63
2020,32,Morelos,44,274,911,1452,2,51,37,165,1,10,9,39
2020,32,Nayarit,63,622,1838,2074,1,12,13,58,0,7,6,64
2020,32,Nuevo León,22,565,1259,2845,1,78,53,212,0,29,32,102
2020,32,Oaxaca,9,184,491,1014,0,45,19,99,0,6,13,41
2020,32,Puebla,14,363,772,1937,2,44,37,159,1,6,11,39
2020,32,Querétaro,8,77,262,614,0,23,6,46,1,11,6,23
2020,32,Quintana Roo,5,170,538,938,0,4,5,27,0,2,2,17
2020,32,San Luis Potosí,36,346,890,1807,1,48,46,85,0,6,19,36
2020,32,Sinaloa,37,461,1465,2588,2,76,93,304,3,39,52,156
2020,32,Sonora,30,198,625,1381,1,60,22,138,2,17,26,70
2020,32,Tabasco,16,304,752,1358,0,31,22,94,0,18,20,82
2020,32,Tamaulipas,36,668,1493,2892,1,41,42,185,0,17,26,111
2020,32,Tlaxcala,13,79,291,458,0,18,16,41,0,1,6,12
2020,32,Veracruz,54,636,1884,4484,1,146,106,451,1,27,44,161
2020,32,Yucatán,6,133,489,1101,0,12,12,52,0,6,6,22
2020,32,Zacatecas,12,269,662,1152,0,11,12,52,0,3,6,15
