Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2021,44,Aguascalientes,29,202,595,895,2,34,16,34,0,3,10,10
2021,44,Baja California,92,1121,2873,2963,5,128,119,117,0,25,70,60
2021,44,Baja California Sur,17,354,577,528,2,30,12,22,1,3,3,4
2021,44,Campeche,22,256,559,663,0,28,19,29,1,25,15,13
2021,44,Coahuila,40,339,1062,896,6,65,47,118,2,35,22,40
2021,44,Colima,21,229,715,741,8,138,134,199,2,18,44,53
2021,44,Chiapas,25,288,987,751,2,78,59,66,1,20,22,23
2021,44,Chihuahua,145,1516,4184,5291,5,159,148,260,5,53,65,115
2021,44,Ciudad de México,507,3512,9516,10133,10,143,127,253,4,27,36,64
2021,44,Durango,53,571,1726,3022,2,76,51,93,0,11,11,29
2021,44,Guanajuato,65,722,2430,1946,8,79,51,58,1,12,26,20
2021,44,Guerrero,12,229,778,915,5,36,40,31,0,13,11,7
2021,44,Hidalgo,45,380,1483,1337,6,62,40,41,2,8,12,36
2021,44,Jalisco,246,2106,5579,6434,16,268,222,362,9,75,108,146
2021,44,México,237,2029,5673,4437,7,171,132,237,1,25,50,47
2021,44,Michoacán,49,764,1926,2481,6,96,71,184,1,19,22,97
2021,44,Morelos,37,466,1557,1640,5,84,77,120,1,9,15,27
2021,44,Nayarit,50,551,1438,3428,2,42,42,33,3,20,26,19
2021,44,Nuevo León,62,710,1955,2411,6,98,82,156,4,46,64,79
2021,44,Oaxaca,33,270,674,894,10,57,55,91,1,9,26,25
2021,44,Puebla,73,722,1701,1775,3,52,43,118,1,5,16,25
2021,44,Querétaro,17,125,481,459,0,28,14,37,0,3,4,19
2021,44,Quintana Roo,27,230,888,1006,3,18,16,16,0,10,7,5
2021,44,San Luis Potosí,47,498,1338,1770,1,62,45,114,0,15,23,27
2021,44,Sinaloa,78,658,2137,2586,11,135,140,202,1,42,55,100
2021,44,Sonora,71,754,1929,1448,3,86,57,90,2,47,46,53
2021,44,Tabasco,61,495,1221,1344,4,38,26,61,5,22,30,34
2021,44,Tamaulipas,59,911,2090,2851,2,87,78,103,0,31,42,51
2021,44,Tlaxcala,16,209,518,525,1,31,23,38,0,3,3,9
2021,44,Veracruz,165,1249,3568,3388,15,277,219,321,2,44,69,86
2021,44,Yucatán,43,348,995,808,3,47,39,32,3,4,22,17
2021,44,Zacatecas,19,282,1037,1303,0,11,5,26,0,3,3,12
