Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,24,Aguascalientes,29,189,484,699,0,20,17,35,1,4,8,15
2024,24,Baja California,102,810,1708,2034,1,40,29,114,0,10,22,44
2024,24,Baja California Sur,24,108,289,720,0,11,14,24,0,3,4,10
2024,24,Campeche,32,182,492,700,2,29,23,31,2,8,3,14
2024,24,Coahuila,59,345,822,1533,4,62,49,85,2,11,21,33
2024,24,Colima,71,439,871,819,8,82,53,136,1,9,12,44
2024,24,Chiapas,56,350,1165,1092,3,41,27,95,2,9,8,28
2024,24,Chihuahua,160,1020,2820,3321,9,138,101,153,4,32,43,77
2024,24,Ciudad de México,495,3085,8058,10417,11,104,88,122,1,12,39,28
2024,24,Durango,105,478,1498,2268,3,91,76,166,1,11,19,27
2024,24,Guanajuato,116,620,2197,3051,0,42,44,99,1,8,20,35
2024,24,Guerrero,47,324,945,1597,2,32,29,56,0,5,9,14
2024,24,Hidalgo,63,248,1236,1397,2,18,16,43,2,5,9,15
2024,24,Jalisco,204,1461,3137,4785,14,159,149,422,3,31,54,130
2024,24,México,219,1218,3714,6520,4,97,85,298,1,11,13,91
2024,24,Michoacán,85,846,2109,1988,5,86,92,108,1,10,37,29
2024,24,Morelos,47,299,1043,1608,3,75,77,176,0,10,16,22
2024,24,Nayarit,56,506,1007,1356,0,8,4,31,1,4,11,20
2024,24,Nuevo León,116,699,1847,2542,4,80,46,119,4,16,35,49
2024,24,Oaxaca,22,303,591,1173,2,48,27,87,3,23,30,25
2024,24,Puebla,75,524,1281,1739,5,60,62,62,0,14,6,14
2024,24,Querétaro,27,114,456,399,0,18,9,17,0,3,4,8
2024,24,Quintana Roo,42,273,634,585,1,22,21,35,0,4,6,6
2024,24,San Luis Potosí,104,409,1218,1253,5,52,39,89,1,13,29,23
2024,24,Sinaloa,100,712,1913,1914,8,112,101,222,1,38,45,86
2024,24,Sonora,102,419,1349,1580,2,44,32,73,2,10,22,47
2024,24,Tabasco,88,709,1623,2775,2,36,33,123,0,6,15,24
2024,24,Tamaulipas,73,450,1365,1871,2,109,84,177,1,35,43,71
2024,24,Tlaxcala,30,195,592,528,1,10,13,36,0,3,3,3
2024,24,Veracruz,115,655,2251,3239,12,197,163,365,1,29,45,96
2024,24,Yucatán,87,450,1298,1086,3,33,23,58,0,5,8,18
2024,24,Zacatecas,58,271,934,818,0,6,2,9,0,3,1,3
