Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,34,Aguascalientes,28,282,787,1035,4,32,21,54,0,5,7,16
2019,34,Baja California,93,836,2093,3214,2,84,86,140,8,45,83,66
2019,34,Baja California Sur,15,147,392,522,0,24,9,22,0,4,1,10
2019,34,Campeche,31,195,502,935,1,19,16,41,0,8,9,13
2019,34,Coahuila,43,280,808,754,7,92,73,35,3,27,41,11
2019,34,Colima,14,236,886,958,6,57,56,78,3,8,16,28
2019,34,Chiapas,19,198,605,1017,2,62,40,115,1,7,31,33
2019,34,Chihuahua,193,2105,4902,6809,11,184,181,376,12,71,131,134
2019,34,Ciudad de México,291,3607,9815,11273,10,580,542,365,2,49,89,132
2019,34,Durango,103,706,2436,2811,1,64,83,176,2,12,29,42
2019,34,Guanajuato,35,442,1602,1998,3,67,51,103,0,16,21,31
2019,34,Guerrero,48,326,1135,1005,3,31,30,56,1,5,7,17
2019,34,Hidalgo,41,375,1328,1397,4,42,39,89,2,18,21,23
2019,34,Jalisco,206,1635,4348,6883,18,265,224,596,8,58,125,199
2019,34,México,136,1305,4011,5928,11,218,164,273,2,33,49,66
2019,34,Michoacán,79,590,1538,2902,4,93,85,201,3,26,43,58
2019,34,Morelos,67,333,1240,1554,4,100,72,175,3,18,25,32
2019,34,Nayarit,107,606,1688,1156,3,36,26,66,4,25,46,57
2019,34,Nuevo León,92,764,2265,2459,5,108,113,197,1,43,61,115
2019,34,Oaxaca,45,272,808,1009,3,48,55,99,1,15,27,29
2019,34,Puebla,45,623,1345,1425,3,73,94,138,0,11,26,28
2019,34,Querétaro,15,146,501,596,0,22,26,40,2,15,10,16
2019,34,Quintana Roo,27,207,791,701,2,19,10,62,1,8,10,12
2019,34,San Luis Potosí,46,459,1438,2195,3,52,39,162,0,17,19,26
2019,34,Sinaloa,81,626,2134,3098,10,150,168,341,5,66,99,140
2019,34,Sonora,63,318,1190,1502,5,84,61,172,3,28,45,57
2019,34,Tabasco,70,342,1149,1001,1,60,39,66,2,32,55,23
2019,34,Tamaulipas,91,926,2111,3657,7,118,83,263,2,46,66,135
2019,34,Tlaxcala,19,83,406,443,1,32,13,41,0,4,8,12
2019,34,Veracruz,105,1212,3525,4094,16,251,229,448,5,66,110,135
2019,34,Yucatán,32,227,919,1137,3,28,27,69,3,12,10,18
2019,34,Zacatecas,49,320,920,1025,1,26,29,32,0,6,10,10
